year;month;day;hour;NO2;NOx;O3;PM10;PM25;SO2;NO
2016;6;29;15;4.74713700930297;6.1784548793073;89.107179442475;5.69265766808192;3.02275999101003;7.73013339822402;0.93350072379466
2016;6;29;16;5.13434721671622;6.49641771126326;90.3169777307544;5.30224199929237;2.79474666817983;7.31873938840635;0.8883378173118
2016;6;29;17;5.72923919042678;7.04544989230925;92.322136826841;5.70527166194916;2.84794667307536;7.51897649126788;0.858428214041549
2016;6;29;18;6.00397363419968;7.38027816876664;92.1189936969739;6.51751433238983;3.17498667049408;7.65801203069025;0.89762121056747
2016;6;29;19;5.59457205692187;6.83171118051263;72.6515148782812;8.35124365652402;4.19894665972392;7.64264476068811;0.806857995354437
2016;6;29;20;5.3694883663449;7.78293374234392;44.1384130255219;9.09448038098017;4.74457333564758;6.6442047293129;1.57404099574832
2016;6;29;21;4.04608114692774;6.47597519234446;19.9477565370083;9.10474465440114;4.82007999928792;7.02306834219749;1.58476876288423
2016;6;29;22;3.52133155177099;5.8774181450068;14.0885917283449;8.51361800896326;4.52075997988383;6.87155392606615;1.53663178962607
2016;6;29;23;3.40259885453097;5.79011212392742;14.1860881579956;7.73859897263845;4.1529333190918;6.82830880094621;1.55712816262415
2016;6;30;0;2.88683654301974;5.44522036518642;11.972966560861;7.28907070535024;3.98147999572754;7.2423695061365;1.66856936518926
2016;6;30;1;3.05484140318251;5.56861041548479;15.0603988287797;6.89284270582199;3.79892000516256;7.56324551203719;1.63947173553397
2016;6;30;2;3.06920844791871;5.54258594077324;16.4225393492203;6.81109899032911;3.75234666951497;7.36787290568844;1.61312852175188
2016;6;30;3;2.73211463712442;4.75853384993902;16.3897960154621;6.89506867421468;3.9376133219401;7.39727684464181;1.3216238276045
2016;6;30;4;2.63529091901204;4.32459203917448;15.6249708222973;6.76484764213562;3.92436001014709;7.34992358783252;1.10175653600552
2016;6;30;5;2.93606386995073;5.00377538928907;18.0443758736597;6.63512132932345;3.96617332585653;7.2948017082882;1.34855453170236
2016;6;30;6;2.70720215034696;4.67911284518105;17.5770085894669;6.60890399740537;3.89598666826884;6.62834533619493;1.2860735546329
2016;6;30;7;4.07590210662958;5.88355875178451;28.0356084732294;6.72094600849152;4.12176000213623;7.25446080656488;1.17894761323651
2016;6;30;8;5.38788122334407;7.04546844141727;36.0670365455004;7.53108632106781;3.92846664619446;7.32407577627188;1.08107283521825
2016;6;30;9;5.89699992892775;8.32764648944921;59.0210433505385;6.87305601085027;3.68206666310628;7.65596481741855;1.58525955071666
2016;6;30;10;4.67198678364513;5.71289852264848;70.2324098847255;6.31569034795761;3.54841331036886;7.51859765242633;0.678879151954593
2016;6;30;11;6.05218419612435;7.77086655052945;73.6570274636357;9.72666433238983;5.61360000356039;7.47078416069405;1.12091887863136
2016;6;30;12;4.90937048214663;6.26984746793962;77.8879775130333;9.74706931587855;5.60165333938599;7.12184045399086;0.887298536236327
2016;6;30;13;4.79930032286931;5.81187871328833;78.7245452550271;9.39128028663;5.31521332550049;7.19785492597165;0.660400236847546
2016;6;30;14;4.28836681704249;5.54692916347019;77.2196508654027;8.39341399386724;4.94076000213623;7.51103633488651;0.820830149579151
2016;6;30;15;4.5531898317782;5.878894568863;75.4472806117988;7.0865046567599;4.12110665829976;7.28591317654725;0.864620192021313
2016;6;30;16;6.89380624483865;8.56834776995117;66.5521485129377;5.06616234548092;2.86129333813985;7.35142486208691;1.09213037751847
