year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;1;11;20;29.488775540016;40.8175672;43.2177991185661;23.83292;9.8076;7.3886
2016;1;11;21;-999;-999;60.3660760784313;22.63952;10.6382;-999
2016;1;11;22;22.5798523169206;33.4414536;56.75397890625;17.64128;6.9895;7.0839
2016;1;11;23;14.2778454338412;19.443128;63.5209846017156;21.43208;4.89367;3.36878
2016;1;12;0;3.95910748580593;6.5140884;72.1302867861519;23.66444;3.45319;1.66635
2016;1;12;1;3.30556753244587;5.19612768;71.4241094117647;4.89296;2.41766;1.233017
2016;1;12;2;3.00439646819567;4.02583072;72.0297811979166;-999;2.16681;0.666176
2016;1;12;3;2.05647584115477;2.58651536;74.7660924632352;-999;1.86829;0.34569
2016;1;12;4;3.98423349639134;6.68483;74.0102157628676;-999;1.85092;1.76132
2016;1;12;5;11.6175248192462;16.0347968;67.324738492647;-999;2.86727;2.88093
2016;1;12;6;12.0465280943063;18.2020488;68.671758560049;-999;1.98319;4.01461
2016;1;12;7;26.9719133433841;53.3501536;55.3587402573529;4.1348;2.39622;17.2038
2016;1;12;8;45.9562048885325;100.932568;37.9252348177083;7.27976;2.8052;35.8554
2016;1;12;9;43.2669871615076;82.3854032;38.2976319681372;11.74448;2.46495;25.5129
2016;1;12;10;16.1876123650361;35.8457936;61.0089136029411;11.7866;1.99353;12.821
2016;1;12;11;29.6995253183641;64.956376;57.2070421262254;14.4542;3.13835;22.9944
2016;1;12;12;35.8057199506014;74.9850072;54.2389547273284;12.29204;14.4759;25.5526
2016;1;12;13;23.592216451644;51.5509616;60.958265625;12.29204;4.51536;18.2346
2016;1;12;14;35.0472626694467;75.7423504;54.1253362775735;16.82696;3.81636;26.5412
2016;1;12;15;42.682974351243;98.886728;45.9692294895833;17.37452;3.7628;36.6559
2016;1;12;16;38.1635278197274;81.1324696;43.4568632564338;24.31028;3.50713;28.0242
2016;1;12;17;38.5865605029671;76.1450176;39.2667164117647;23.03264;3.21085;24.4955
2016;1;12;18;40.5005663396953;76.6815248;-999;22.41488;3.91685;23.5971
2016;1;12;19;52.5728227169206;114.102424;24.44651;30.51596;-999;40.1294
2016;1;12;20;65.5371900817963;158.864256;9.97946031127451;40.2878;4.59405;60.8676
2016;1;12;21;73.4841121924619;214.977632;7.58734933578431;58.259;4.72188;92.2816
2016;1;12;22;-999;-999;7.70142344852941;60.91256;4.69785;-999
2016;1;12;23;45.5749824474739;100.060696;19.9972627236519;44.52788;2.90017;35.5354
2016;1;13;0;26.0812559050521;40.2426288;32.5249110168504;29.44892;2.12543;9.236
2016;1;13;1;35.8976612381716;65.607412;18.7625110367647;34.13828;2.1387;19.3766
2016;1;13;2;19.6912898072173;23.4103368;29.2864823517156;31.91996;1.52912999999999;2.42555
2016;1;13;3;14.9535362675221;17.4238648;33.7196898180147;25.04036;1.55721;1.61114
2016;1;13;4;30.9070776673617;55.0384496;12.0367326194852;21.13724;1.83946;15.7384
2016;1;13;5;11.5435860773055;14.8573872;33.5185958713235;35.76692;1.71783;2.16125
2016;1;13;6;27.2741861305533;45.0862984;22.3715679249387;39.59984;3.52339;11.617
2016;1;13;7;42.3591686415397;137.595168;6.71250734191176;41.84624;3.46613;62.1126
2016;1;13;8;55.168775935846;228.011736;5.75118340563725;62.66756;4.73776;112.7276
2016;1;13;9;42.4386431371291;98.473736;15.4948281372549;60.54752;3.34681;36.5459
2016;1;13;10;43.8301222197274;98.462264;11.989390602022;61.96556;3.21344;35.6309
2016;1;13;11;31.3727698765036;75.784988;14.592727185049;63.21512;2.76124;28.9655
2016;1;13;12;22.1913742421812;46.11744;35.0165455;47.75708;3.11628;15.6045
2016;1;13;13;18.2923704840417;36.3134688;42.2154124558823;17.1218;2.24993;11.7533
2016;1;13;14;18.3147775294306;36.4002736;49.0513138786764;17.66936;2.58058;11.7953
2016;1;13;15;44.948669818765;108.364512;37.9321332892156;15.24044;3.49533;41.3596
2016;1;13;16;43.7554346238974;100.349408;35.6381095827205;14.06108;3.98335;36.9104
2016;1;13;17;38.6743404689655;82.5184784;26.2948236348039;18.00632;2.76161;28.595
2016;1;13;18;36.3791063647153;83.3750544;24.6236270349264;24.73148;2.88907;30.6506
2016;1;13;19;32.5741719332799;68.4872664;-999;28.08704;3.41922;23.4224
2016;1;13;20;44.7468073905373;101.706928;20.8523183707107;35.05088;-999;37.1492
2016;1;13;21;60.5743280577386;146.921904;10.9280333529411;35.40188;4.62398;56.3156
