year;month;day;hour;PM25
2016;2;13;3;21.321538183787464
2016;2;13;4;21.321538183787464
2016;2;13;5;21.321538183787464
2016;2;13;6;21.321538183787464
2016;2;13;7;21.321538183787464
2016;2;13;8;21.321538183787464
2016;2;13;9;21.321538183787464
2016;2;13;10;21.321538183787464
2016;2;13;11;21.321538183787464
2016;2;13;12;21.321538183787464
2016;2;13;13;21.321538183787464
2016;2;13;14;21.321538183787464
2016;2;13;15;21.321538183787464
2016;2;13;16;21.321538183787464
2016;2;13;17;21.321538183787464
2016;2;13;18;21.321538183787464
2016;2;13;19;21.321538183787464
2016;2;13;20;21.321538183787464
2016;2;13;21;21.321538183787464
2016;2;13;22;21.321538183787464
2016;2;13;23;21.321538183787464
2016;2;14;0;27.097933513028021
2016;2;14;1;27.097933513028021
2016;2;14;2;27.097933513028021
2016;2;14;3;27.097933513028021
2016;2;14;4;27.097933513028021
2016;2;14;5;27.097933513028021
2016;2;14;6;27.097933513028021
2016;2;14;7;27.097933513028021
2016;2;14;8;27.097933513028021
2016;2;14;9;27.097933513028021
2016;2;14;10;27.097933513028021
2016;2;14;11;27.097933513028021
2016;2;14;12;27.097933513028021
2016;2;14;13;27.097933513028021
2016;2;14;14;27.097933513028021
2016;2;14;15;27.097933513028021
2016;2;14;16;27.097933513028021
2016;2;14;17;27.097933513028021
2016;2;14;18;27.097933513028021
2016;2;14;19;27.097933513028021
2016;2;14;20;27.097933513028021
2016;2;14;21;27.097933513028021
2016;2;14;22;27.097933513028021
2016;2;14;23;27.097933513028021
2016;2;15;0;16.771217712176995
2016;2;15;1;16.771217712176995
2016;2;15;2;16.771217712176995
2016;2;15;3;16.771217712176995
2016;2;15;4;16.771217712176995
2016;2;15;5;16.771217712176995
2016;2;15;6;16.771217712176995
2016;2;15;7;16.771217712176995
2016;2;15;8;16.771217712176995
2016;2;15;9;16.771217712176995
2016;2;15;10;16.771217712176995
2016;2;15;11;16.771217712176995
2016;2;15;12;16.771217712176995
2016;2;15;13;16.771217712176995
2016;2;15;14;16.771217712176995
2016;2;15;15;16.771217712176995
2016;2;15;16;16.771217712176995
2016;2;15;17;16.771217712176995
2016;2;15;18;16.771217712176995
2016;2;15;19;16.771217712176995
2016;2;15;20;16.771217712176995
2016;2;15;21;16.771217712176995
2016;2;15;22;16.771217712176995
2016;2;15;23;16.771217712176995
2016;2;16;0;17.360231590374561
2016;2;16;1;17.360231590374561
2016;2;16;2;17.360231590374561
2016;2;16;3;17.360231590374561
2016;2;16;4;17.360231590374561
2016;2;16;5;17.360231590374561
2016;2;16;6;17.360231590374561
2016;2;16;7;17.360231590374561
2016;2;16;8;17.360231590374561
2016;2;16;9;17.360231590374561
2016;2;16;10;17.360231590374561
2016;2;16;11;17.360231590374561
2016;2;16;12;17.360231590374561
2016;2;16;13;17.360231590374561
2016;2;16;14;17.360231590374561
2016;2;16;15;17.360231590374561
2016;2;16;16;17.360231590374561
2016;2;16;17;17.360231590374561
2016;2;16;18;17.360231590374561
2016;2;16;19;17.360231590374561
2016;2;16;20;17.360231590374561
2016;2;16;21;17.360231590374561
2016;2;16;22;17.360231590374561
2016;2;16;23;17.360231590374561
2016;2;17;0;29.737318840580034
2016;2;17;1;29.737318840580034
2016;2;17;2;29.737318840580034
2016;2;17;3;29.737318840580034
2016;2;17;4;29.737318840580034
