year;month;day;hour;PM10;PM25
2016;12;13;19;175.44448476052247;116.24637155297502
2016;12;13;20;175.44448476052247;116.24637155297502
2016;12;13;21;175.44448476052247;116.24637155297502
2016;12;13;22;175.44448476052247;116.24637155297502
2016;12;13;23;175.44448476052247;116.24637155297502
2016;12;14;0;183.88969521045004;134.79049519318013
2016;12;14;1;183.88969521045004;134.79049519318013
2016;12;14;2;183.88969521045004;134.79049519318013
2016;12;14;3;183.88969521045004;134.79049519318013
2016;12;14;4;183.88969521045004;134.79049519318013
2016;12;14;5;183.88969521045004;134.79049519318013
2016;12;14;6;183.88969521045004;134.79049519318013
2016;12;14;7;183.88969521045004;134.79049519318013
2016;12;14;8;183.88969521045004;134.79049519318013
2016;12;14;9;183.88969521045004;134.79049519318013
2016;12;14;10;183.88969521045004;134.79049519318013
2016;12;14;11;183.88969521045004;134.79049519318013
2016;12;14;12;183.88969521045004;134.79049519318013
2016;12;14;13;183.88969521045004;134.79049519318013
2016;12;14;14;183.88969521045004;134.79049519318013
2016;12;14;15;183.88969521045004;134.79049519318013
2016;12;14;16;183.88969521045004;134.79049519318013
2016;12;14;17;183.88969521045004;134.79049519318013
2016;12;14;18;183.88969521045004;134.79049519318013
2016;12;14;19;183.88969521045004;134.79049519318013
2016;12;14;20;183.88969521045004;134.79049519318013
2016;12;14;21;183.88969521045004;134.79049519318013
2016;12;14;22;183.88969521045004;134.79049519318013
2016;12;14;23;183.88969521045004;134.79049519318013
2016;12;15;0;186.33230545982255;184.57002902757674
2016;12;15;1;186.33230545982255;184.57002902757674
2016;12;15;2;186.33230545982255;184.57002902757674
2016;12;15;3;186.33230545982255;184.57002902757674
2016;12;15;4;186.33230545982255;184.57002902757674
2016;12;15;5;186.33230545982255;184.57002902757674
2016;12;15;6;186.33230545982255;184.57002902757674
2016;12;15;7;186.33230545982255;184.57002902757674
2016;12;15;8;186.33230545982255;184.57002902757674
2016;12;15;9;186.33230545982255;184.57002902757674
2016;12;15;10;186.33230545982255;184.57002902757674
2016;12;15;11;186.33230545982255;184.57002902757674
2016;12;15;12;186.33230545982255;184.57002902757674
2016;12;15;13;186.33230545982255;184.57002902757674
2016;12;15;14;186.33230545982255;184.57002902757674
2016;12;15;15;186.33230545982255;184.57002902757674
2016;12;15;16;186.33230545982255;184.57002902757674
2016;12;15;17;186.33230545982255;184.57002902757674
2016;12;15;18;186.33230545982255;184.57002902757674
2016;12;15;19;186.33230545982255;184.57002902757674
2016;12;15;20;186.33230545982255;184.57002902757674
2016;12;15;21;186.33230545982255;184.57002902757674
2016;12;15;22;186.33230545982255;184.57002902757674
2016;12;15;23;186.33230545982255;184.57002902757674
2016;12;16;0;149.78229317851961;115.21226415094306
2016;12;16;1;149.78229317851961;115.21226415094306
2016;12;16;2;149.78229317851961;115.21226415094306
2016;12;16;3;149.78229317851961;115.21226415094306
2016;12;16;4;149.78229317851961;115.21226415094306
2016;12;16;5;149.78229317851961;115.21226415094306
2016;12;16;6;149.78229317851961;115.21226415094306
2016;12;16;7;149.78229317851961;115.21226415094306
2016;12;16;8;149.78229317851961;115.21226415094306
2016;12;16;9;149.78229317851961;115.21226415094306
2016;12;16;10;149.78229317851961;115.21226415094306
2016;12;16;11;149.78229317851961;115.21226415094306
2016;12;16;12;149.78229317851961;115.21226415094306
2016;12;16;13;149.78229317851961;115.21226415094306
2016;12;16;14;149.78229317851961;115.21226415094306
2016;12;16;15;149.78229317851961;115.21226415094306
2016;12;16;16;149.78229317851961;115.21226415094306
2016;12;16;17;149.78229317851961;115.21226415094306
2016;12;16;18;149.78229317851961;115.21226415094306
2016;12;16;19;149.78229317851961;115.21226415094306
2016;12;16;20;149.78229317851961;115.21226415094306
2016;12;16;21;149.78229317851961;115.21226415094306
2016;12;16;22;149.78229317851961;115.21226415094306
2016;12;16;23;149.78229317851961;115.21226415094306
2016;12;17;0;96.534833091436866;76.86865021770717
2016;12;17;1;96.534833091436866;76.86865021770717
2016;12;17;2;96.534833091436866;76.86865021770717
2016;12;17;3;96.534833091436866;76.86865021770717
2016;12;17;4;96.534833091436866;76.86865021770717
2016;12;17;5;96.534833091436866;76.86865021770717
2016;12;17;6;96.534833091436866;76.86865021770717
2016;12;17;7;96.534833091436866;76.86865021770717
2016;12;17;8;96.534833091436866;76.86865021770717
2016;12;17;9;96.534833091436866;76.86865021770717
2016;12;17;10;96.534833091436866;76.86865021770717
2016;12;17;11;96.534833091436866;76.86865021770717
2016;12;17;12;96.534833091436866;76.86865021770717
2016;12;17;13;96.534833091436866;76.86865021770717
2016;12;17;14;96.534833091436866;76.86865021770717
2016;12;17;15;96.534833091436866;76.86865021770717
2016;12;17;16;96.534833091436866;76.86865021770717
2016;12;17;17;96.534833091436866;76.86865021770717
2016;12;17;18;96.534833091436866;76.86865021770717
2016;12;17;19;96.534833091436866;76.86865021770717
2016;12;17;20;96.534833091436866;76.86865021770717
2016;12;17;21;96.534833091436866;76.86865021770717
2016;12;17;22;96.534833091436866;76.86865021770717
2016;12;17;23;96.534833091436866;76.86865021770717
2016;12;18;0;142.48911465892598;115.35740203193014
2016;12;18;1;142.48911465892598;115.35740203193014
2016;12;18;2;142.48911465892598;115.35740203193014
2016;12;18;3;142.48911465892598;115.35740203193014
2016;12;18;4;142.48911465892598;115.35740203193014
2016;12;18;5;142.48911465892598;115.35740203193014
2016;12;18;6;142.48911465892598;115.35740203193014
2016;12;18;7;142.48911465892598;115.35740203193014
2016;12;18;8;142.48911465892598;115.35740203193014
2016;12;18;9;142.48911465892598;115.35740203193014
2016;12;18;10;142.48911465892598;115.35740203193014
2016;12;18;11;142.48911465892598;115.35740203193014
2016;12;18;12;142.48911465892598;115.35740203193014
2016;12;18;13;142.48911465892598;115.35740203193014
2016;12;18;14;142.48911465892598;115.35740203193014
2016;12;18;15;142.48911465892598;115.35740203193014
2016;12;18;16;142.48911465892598;115.35740203193014
2016;12;18;17;142.48911465892598;115.35740203193014
2016;12;18;18;142.48911465892598;115.35740203193014
2016;12;18;19;142.48911465892598;115.35740203193014
2016;12;18;20;142.48911465892598;115.35740203193014
2016;12;18;21;142.48911465892598;115.35740203193014
2016;12;18;22;142.48911465892598;115.35740203193014
2016;12;18;23;142.48911465892598;115.35740203193014
2016;12;19;0;102.73040638606703;39.91291727140797
2016;12;19;1;102.73040638606703;39.91291727140797
2016;12;19;2;102.73040638606703;39.91291727140797
2016;12;19;3;102.73040638606703;39.91291727140797
2016;12;19;4;102.73040638606703;39.91291727140797
2016;12;19;5;102.73040638606703;39.91291727140797
2016;12;19;6;102.73040638606703;39.91291727140797
2016;12;19;7;102.73040638606703;39.91291727140797
2016;12;19;8;102.73040638606703;39.91291727140797
2016;12;19;9;102.73040638606703;39.91291727140797
2016;12;19;10;102.73040638606703;39.91291727140797
2016;12;19;11;102.73040638606703;39.91291727140797
2016;12;19;12;102.73040638606703;39.91291727140797
2016;12;19;13;102.73040638606703;39.91291727140797
2016;12;19;14;102.73040638606703;39.91291727140797
2016;12;19;15;102.73040638606703;39.91291727140797
2016;12;19;16;102.73040638606703;39.91291727140797
2016;12;19;17;102.73040638606703;39.91291727140797
2016;12;19;18;102.73040638606703;39.91291727140797
2016;12;19;19;102.73040638606703;39.91291727140797
2016;12;19;20;102.73040638606703;39.91291727140797
2016;12;19;21;102.73040638606703;39.91291727140797
2016;12;19;22;102.73040638606703;39.91291727140797
2016;12;19;23;102.73040638606703;39.91291727140797
2016;12;2;0;36.574746008708594;32.75580551523926
2016;12;2;1;36.574746008708594;32.75580551523926
2016;12;2;2;36.574746008708594;32.75580551523926
2016;12;2;3;36.574746008708594;32.75580551523926
2016;12;2;4;36.574746008708594;32.75580551523926
2016;12;2;5;36.574746008708594;32.75580551523926
2016;12;2;6;36.574746008708594;32.75580551523926
2016;12;2;7;36.574746008708594;32.75580551523926
2016;12;2;8;36.574746008708594;32.75580551523926
2016;12;2;9;36.574746008708594;32.75580551523926
2016;12;2;10;36.574746008708594;32.75580551523926
2016;12;2;11;36.574746008708594;32.75580551523926
2016;12;2;12;36.574746008708594;32.75580551523926
2016;12;2;13;36.574746008708594;32.75580551523926
2016;12;2;14;36.574746008708594;32.75580551523926
2016;12;2;15;36.574746008708594;32.75580551523926
2016;12;2;16;36.574746008708594;32.75580551523926
2016;12;2;17;36.574746008708594;32.75580551523926
2016;12;2;18;36.574746008708594;32.75580551523926
2016;12;2;19;36.574746008708594;32.75580551523926
2016;12;2;20;36.574746008708594;32.75580551523926
2016;12;2;21;36.574746008708594;32.75580551523926
2016;12;2;22;36.574746008708594;32.75580551523926
2016;12;2;23;36.574746008708594;32.75580551523926
2016;12;20;0;67.81890763926701;64.568214804063473
2016;12;20;1;67.81890763926701;64.568214804063473
2016;12;20;2;67.81890763926701;64.568214804063473
2016;12;20;3;67.81890763926701;64.568214804063473
2016;12;20;4;67.81890763926701;64.568214804063473
2016;12;20;5;67.81890763926701;64.568214804063473
2016;12;20;6;67.81890763926701;64.568214804063473
2016;12;20;7;67.81890763926701;64.568214804063473
2016;12;20;8;67.81890763926701;64.568214804063473
2016;12;20;9;67.81890763926701;64.568214804063473
2016;12;20;10;67.81890763926701;64.568214804063473
2016;12;20;11;67.81890763926701;64.568214804063473
2016;12;20;12;67.81890763926701;64.568214804063473
2016;12;20;13;67.81890763926701;64.568214804063473
2016;12;20;14;67.81890763926701;64.568214804063473
2016;12;20;15;67.81890763926701;64.568214804063473
2016;12;20;16;67.81890763926701;64.568214804063473
2016;12;20;17;67.81890763926701;64.568214804063473
2016;12;20;18;67.81890763926701;64.568214804063473
2016;12;20;19;67.81890763926701;64.568214804063473
2016;12;20;20;67.81890763926701;64.568214804063473
2016;12;20;21;67.81890763926701;64.568214804063473
2016;12;20;22;67.81890763926701;64.568214804063473
2016;12;20;23;67.81890763926701;64.568214804063473
2016;12;21;0;99.546444121915826;93.278301886792832
2016;12;21;1;99.546444121915826;93.278301886792832
2016;12;21;2;99.546444121915826;93.278301886792832
2016;12;21;3;99.546444121915826;93.278301886792832
2016;12;21;4;99.546444121915826;93.278301886792832
2016;12;21;5;99.546444121915826;93.278301886792832
2016;12;21;6;99.546444121915826;93.278301886792832
2016;12;21;7;99.546444121915826;93.278301886792832
2016;12;21;8;99.546444121915826;93.278301886792832
2016;12;21;9;99.546444121915826;93.278301886792832
2016;12;21;10;99.546444121915826;93.278301886792832
2016;12;21;11;99.546444121915826;93.278301886792832
2016;12;21;12;99.546444121915826;93.278301886792832
2016;12;21;13;99.546444121915826;93.278301886792832
2016;12;21;14;99.546444121915826;93.278301886792832
2016;12;21;15;99.546444121915826;93.278301886792832
2016;12;21;16;99.546444121915826;93.278301886792832
2016;12;21;17;99.546444121915826;93.278301886792832
2016;12;21;18;99.546444121915826;93.278301886792832
2016;12;21;19;99.546444121915826;93.278301886792832
2016;12;21;20;99.546444121915826;93.278301886792832
2016;12;21;21;99.546444121915826;93.278301886792832
2016;12;21;22;99.546444121915826;93.278301886792832
2016;12;21;23;99.546444121915826;93.278301886792832
2016;12;22;0;69.094702467343836;62.871915820029223
2016;12;22;1;69.094702467343836;62.871915820029223
2016;12;22;2;69.094702467343836;62.871915820029223
2016;12;22;3;69.094702467343836;62.871915820029223
2016;12;22;4;69.094702467343836;62.871915820029223
2016;12;22;5;69.094702467343836;62.871915820029223
2016;12;22;6;69.094702467343836;62.871915820029223
2016;12;22;7;69.094702467343836;62.871915820029223
2016;12;22;8;69.094702467343836;62.871915820029223
2016;12;22;9;69.094702467343836;62.871915820029223
2016;12;22;10;69.094702467343836;62.871915820029223
2016;12;22;11;69.094702467343836;62.871915820029223
2016;12;22;12;69.094702467343836;62.871915820029223
2016;12;22;13;69.094702467343836;62.871915820029223
2016;12;22;14;69.094702467343836;62.871915820029223
2016;12;22;15;69.094702467343836;62.871915820029223
2016;12;22;16;69.094702467343836;62.871915820029223
2016;12;22;17;69.094702467343836;62.871915820029223
2016;12;22;18;69.094702467343836;62.871915820029223
2016;12;22;19;69.094702467343836;62.871915820029223
2016;12;22;20;69.094702467343836;62.871915820029223
2016;12;22;21;69.094702467343836;62.871915820029223
2016;12;22;22;69.094702467343836;62.871915820029223
2016;12;22;23;69.094702467343836;62.871915820029223
2016;12;23;0;87.200653120464793;74.020319303338169
2016;12;23;1;87.200653120464793;74.020319303338169
2016;12;23;2;87.200653120464793;74.020319303338169
2016;12;23;3;87.200653120464793;74.020319303338169
2016;12;23;4;87.200653120464793;74.020319303338169
2016;12;23;5;87.200653120464793;74.020319303338169
2016;12;23;6;87.200653120464793;74.020319303338169
2016;12;23;7;87.200653120464793;74.020319303338169
2016;12;23;8;87.200653120464793;74.020319303338169
2016;12;23;9;87.200653120464793;74.020319303338169
2016;12;23;10;87.200653120464793;74.020319303338169
2016;12;23;11;87.200653120464793;74.020319303338169
2016;12;23;12;87.200653120464793;74.020319303338169
2016;12;23;13;87.200653120464793;74.020319303338169
2016;12;23;14;87.200653120464793;74.020319303338169
2016;12;23;15;87.200653120464793;74.020319303338169
2016;12;23;16;87.200653120464793;74.020319303338169
2016;12;23;17;87.200653120464793;74.020319303338169
2016;12;23;18;87.200653120464793;74.020319303338169
2016;12;23;19;87.200653120464793;74.020319303338169
2016;12;23;20;87.200653120464793;74.020319303338169
2016;12;23;21;87.200653120464793;74.020319303338169
2016;12;23;22;87.200653120464793;74.020319303338169
2016;12;23;23;87.200653120464793;74.020319303338169
2016;12;24;0;63.24383164005836;53.501451378809499
2016;12;24;1;63.24383164005836;53.501451378809499
2016;12;24;2;63.24383164005836;53.501451378809499
2016;12;24;3;63.24383164005836;53.501451378809499
2016;12;24;4;63.24383164005836;53.501451378809499
2016;12;24;5;63.24383164005836;53.501451378809499
2016;12;24;6;63.24383164005836;53.501451378809499
2016;12;24;7;63.24383164005836;53.501451378809499
2016;12;24;8;63.24383164005836;53.501451378809499
2016;12;24;9;63.24383164005836;53.501451378809499
2016;12;24;10;63.24383164005836;53.501451378809499
2016;12;24;11;63.24383164005836;53.501451378809499
2016;12;24;12;63.24383164005836;53.501451378809499
2016;12;24;13;63.24383164005836;53.501451378809499
2016;12;24;14;63.24383164005836;53.501451378809499
2016;12;24;15;63.24383164005836;53.501451378809499
2016;12;24;16;63.24383164005836;53.501451378809499
2016;12;24;17;63.24383164005836;53.501451378809499
2016;12;24;18;63.24383164005836;53.501451378809499
2016;12;24;19;63.24383164005836;53.501451378809499
2016;12;24;20;63.24383164005836;53.501451378809499
2016;12;24;21;63.24383164005836;53.501451378809499
2016;12;24;22;63.24383164005836;53.501451378809499
2016;12;24;23;63.24383164005836;53.501451378809499
2016;12;25;0;68.018508437669894;68.01197170324717
2016;12;25;1;68.018508437669894;68.01197170324717
2016;12;25;2;68.018508437669894;68.01197170324717
2016;12;25;3;68.018508437669894;68.01197170324717
2016;12;25;4;68.018508437669894;68.01197170324717
2016;12;25;5;68.018508437669894;68.01197170324717
2016;12;25;6;68.018508437669894;68.01197170324717
2016;12;25;7;68.018508437669894;68.01197170324717
2016;12;25;8;68.018508437669894;68.01197170324717
2016;12;25;9;68.018508437669894;68.01197170324717
2016;12;25;10;68.018508437669894;68.01197170324717
2016;12;25;11;68.018508437669894;68.01197170324717
2016;12;25;12;68.018508437669894;68.01197170324717
2016;12;25;13;68.018508437669894;68.01197170324717
2016;12;25;14;68.018508437669894;68.01197170324717
2016;12;25;15;68.018508437669894;68.01197170324717
2016;12;25;16;68.018508437669894;68.01197170324717
2016;12;25;17;68.018508437669894;68.01197170324717
2016;12;25;18;68.018508437669894;68.01197170324717
2016;12;25;19;68.018508437669894;68.01197170324717
2016;12;25;20;68.018508437669894;68.01197170324717
2016;12;25;21;68.018508437669894;68.01197170324717
2016;12;25;22;68.018508437669894;68.01197170324717
2016;12;25;23;68.018508437669894;68.01197170324717
2016;12;26;0;142.98675376519685;140.14876632801179
2016;12;26;1;142.98675376519685;140.14876632801179
2016;12;26;2;142.98675376519685;140.14876632801179
2016;12;26;3;142.98675376519685;140.14876632801179
2016;12;26;4;142.98675376519685;140.14876632801179
2016;12;26;5;142.98675376519685;140.14876632801179
2016;12;26;6;142.98675376519685;140.14876632801179
2016;12;26;7;142.98675376519685;140.14876632801179
2016;12;26;8;142.98675376519685;140.14876632801179
2016;12;26;9;142.98675376519685;140.14876632801179
2016;12;26;10;142.98675376519685;140.14876632801179
2016;12;26;11;142.98675376519685;140.14876632801179
2016;12;26;12;142.98675376519685;140.14876632801179
2016;12;26;13;142.98675376519685;140.14876632801179
2016;12;26;14;142.98675376519685;140.14876632801179
2016;12;26;15;142.98675376519685;140.14876632801179
2016;12;26;16;142.98675376519685;140.14876632801179
2016;12;26;17;142.98675376519685;140.14876632801179
2016;12;26;18;142.98675376519685;140.14876632801179
2016;12;26;19;142.98675376519685;140.14876632801179
2016;12;26;20;142.98675376519685;140.14876632801179
2016;12;26;21;142.98675376519685;140.14876632801179
2016;12;26;22;142.98675376519685;140.14876632801179
2016;12;26;23;142.98675376519685;140.14876632801179
2016;12;27;0;28.755442670536564;24.773222060958265
2016;12;27;1;28.755442670536564;24.773222060958265
2016;12;27;2;28.755442670536564;24.773222060958265
2016;12;27;3;28.755442670536564;24.773222060958265
2016;12;27;4;28.755442670536564;24.773222060958265
2016;12;27;5;28.755442670536564;24.773222060958265
2016;12;27;6;28.755442670536564;24.773222060958265
2016;12;27;7;28.755442670536564;24.773222060958265
2016;12;27;8;28.755442670536564;24.773222060958265
2016;12;27;9;28.755442670536564;24.773222060958265
2016;12;27;10;28.755442670536564;24.773222060958265
2016;12;27;11;28.755442670536564;24.773222060958265
2016;12;27;12;28.755442670536564;24.773222060958265
2016;12;27;13;28.755442670536564;24.773222060958265
2016;12;27;14;28.755442670536564;24.773222060958265
2016;12;27;15;28.755442670536564;24.773222060958265
2016;12;27;16;28.755442670536564;24.773222060958265
2016;12;27;17;28.755442670536564;24.773222060958265
2016;12;27;18;28.755442670536564;24.773222060958265
2016;12;27;19;28.755442670536564;24.773222060958265
2016;12;27;20;28.755442670536564;24.773222060958265
2016;12;27;21;28.755442670536564;24.773222060958265
2016;12;27;22;28.755442670536564;24.773222060958265
2016;12;27;23;28.755442670536564;24.773222060958265
2016;12;28;0;18.574278976962987;15.57510885341096
2016;12;28;1;18.574278976962987;15.57510885341096
2016;12;28;2;18.574278976962987;15.57510885341096
2016;12;28;3;18.574278976962987;15.57510885341096
2016;12;28;4;18.574278976962987;15.57510885341096
2016;12;28;5;18.574278976962987;15.57510885341096
2016;12;28;6;18.574278976962987;15.57510885341096
2016;12;28;7;18.574278976962987;15.57510885341096
2016;12;28;8;18.574278976962987;15.57510885341096
2016;12;28;9;18.574278976962987;15.57510885341096
2016;12;28;10;18.574278976962987;15.57510885341096
2016;12;28;11;18.574278976962987;15.57510885341096
2016;12;28;12;18.574278976962987;15.57510885341096
2016;12;28;13;18.574278976962987;15.57510885341096
2016;12;28;14;18.574278976962987;15.57510885341096
2016;12;28;15;18.574278976962987;15.57510885341096
2016;12;28;16;18.574278976962987;15.57510885341096
2016;12;28;17;18.574278976962987;15.57510885341096
2016;12;28;18;18.574278976962987;15.57510885341096
2016;12;28;19;18.574278976962987;15.57510885341096
2016;12;28;20;18.574278976962987;15.57510885341096
2016;12;28;21;18.574278976962987;15.57510885341096
2016;12;28;22;18.574278976962987;15.57510885341096
2016;12;28;23;18.574278976962987;15.57510885341096
2016;12;29;0;47.795318454001546;43.296444121916068
2016;12;29;1;47.795318454001546;43.296444121916068
2016;12;29;2;47.795318454001546;43.296444121916068
2016;12;29;3;47.795318454001546;43.296444121916068
2016;12;29;4;47.795318454001546;43.296444121916068
2016;12;29;5;47.795318454001546;43.296444121916068
2016;12;29;6;47.795318454001546;43.296444121916068
2016;12;29;7;47.795318454001546;43.296444121916068
2016;12;29;8;47.795318454001546;43.296444121916068
2016;12;29;9;47.795318454001546;43.296444121916068
2016;12;29;10;47.795318454001546;43.296444121916068
2016;12;29;11;47.795318454001546;43.296444121916068
2016;12;29;12;47.795318454001546;43.296444121916068
2016;12;29;13;47.795318454001546;43.296444121916068
2016;12;29;14;47.795318454001546;43.296444121916068
2016;12;29;15;47.795318454001546;43.296444121916068
2016;12;29;16;47.795318454001546;43.296444121916068
2016;12;29;17;47.795318454001546;43.296444121916068
2016;12;29;18;47.795318454001546;43.296444121916068
2016;12;29;19;47.795318454001546;43.296444121916068
2016;12;29;20;47.795318454001546;43.296444121916068
2016;12;29;21;47.795318454001546;43.296444121916068
2016;12;29;22;47.795318454001546;43.296444121916068
2016;12;29;23;47.795318454001546;43.296444121916068
2016;12;3;0;136.66545718432533;126.13388969521047
2016;12;3;1;136.66545718432533;126.13388969521047
2016;12;3;2;136.66545718432533;126.13388969521047
2016;12;3;3;136.66545718432533;126.13388969521047
2016;12;3;4;136.66545718432533;126.13388969521047
2016;12;3;5;136.66545718432533;126.13388969521047
2016;12;3;6;136.66545718432533;126.13388969521047
2016;12;3;7;136.66545718432533;126.13388969521047
2016;12;3;8;136.66545718432533;126.13388969521047
2016;12;3;9;136.66545718432533;126.13388969521047
2016;12;3;10;136.66545718432533;126.13388969521047
2016;12;3;11;136.66545718432533;126.13388969521047
2016;12;3;12;136.66545718432533;126.13388969521047
2016;12;3;13;136.66545718432533;126.13388969521047
2016;12;3;14;136.66545718432533;126.13388969521047
2016;12;3;15;136.66545718432533;126.13388969521047
2016;12;3;16;136.66545718432533;126.13388969521047
2016;12;3;17;136.66545718432533;126.13388969521047
2016;12;3;18;136.66545718432533;126.13388969521047
2016;12;3;19;136.66545718432533;126.13388969521047
2016;12;3;20;136.66545718432533;126.13388969521047
2016;12;3;21;136.66545718432533;126.13388969521047
2016;12;3;22;136.66545718432533;126.13388969521047
2016;12;3;23;136.66545718432533;126.13388969521047
2016;12;30;0;98.34905660377359;91.763425253991429
2016;12;30;1;98.34905660377359;91.763425253991429
2016;12;30;2;98.34905660377359;91.763425253991429
2016;12;30;3;98.34905660377359;91.763425253991429
2016;12;30;4;98.34905660377359;91.763425253991429
2016;12;30;5;98.34905660377359;91.763425253991429
2016;12;30;6;98.34905660377359;91.763425253991429
2016;12;30;7;98.34905660377359;91.763425253991429
2016;12;30;8;98.34905660377359;91.763425253991429
2016;12;30;9;98.34905660377359;91.763425253991429
2016;12;30;10;98.34905660377359;91.763425253991429
2016;12;30;11;98.34905660377359;91.763425253991429
2016;12;30;12;98.34905660377359;91.763425253991429
2016;12;30;13;98.34905660377359;91.763425253991429
2016;12;30;14;98.34905660377359;91.763425253991429
2016;12;30;15;98.34905660377359;91.763425253991429
2016;12;30;16;98.34905660377359;91.763425253991429
2016;12;30;17;98.34905660377359;91.763425253991429
2016;12;30;18;98.34905660377359;91.763425253991429
2016;12;30;19;98.34905660377359;91.763425253991429
2016;12;30;20;98.34905660377359;91.763425253991429
2016;12;30;21;98.34905660377359;91.763425253991429
2016;12;30;22;98.34905660377359;91.763425253991429
2016;12;30;23;98.34905660377359;91.763425253991429
2016;12;31;0;88.822355289421154;81.654872074033818
2016;12;31;1;88.822355289421154;81.654872074033818
2016;12;31;2;88.822355289421154;81.654872074033818
2016;12;31;3;88.822355289421154;81.654872074033818
2016;12;31;4;88.822355289421154;81.654872074033818
2016;12;31;5;88.822355289421154;81.654872074033818
2016;12;31;6;88.822355289421154;81.654872074033818
2016;12;31;7;88.822355289421154;81.654872074033818
2016;12;31;8;88.822355289421154;81.654872074033818
2016;12;31;9;88.822355289421154;81.654872074033818
2016;12;31;10;88.822355289421154;81.654872074033818
2016;12;31;11;88.822355289421154;81.654872074033818
2016;12;31;12;88.822355289421154;81.654872074033818
2016;12;31;13;88.822355289421154;81.654872074033818
2016;12;31;14;88.822355289421154;81.654872074033818
2016;12;31;15;88.822355289421154;81.654872074033818
2016;12;31;16;88.822355289421154;81.654872074033818
2016;12;31;17;88.822355289421154;81.654872074033818
2016;12;31;18;88.822355289421154;81.654872074033818
2016;12;31;19;88.822355289421154;81.654872074033818
2016;12;31;20;88.822355289421154;81.654872074033818
2016;12;31;21;88.822355289421154;81.654872074033818
2016;12;31;22;88.822355289421154;81.654872074033818
2016;12;31;23;88.822355289421154;81.654872074033818
2016;12;4;0;79.862119013062213;69.036822056956851
2016;12;4;1;79.862119013062213;69.036822056956851
2016;12;4;2;79.862119013062213;69.036822056956851
2016;12;4;3;79.862119013062213;69.036822056956851
2016;12;4;4;79.862119013062213;69.036822056956851
2016;12;4;5;79.862119013062213;69.036822056956851
2016;12;4;6;79.862119013062213;69.036822056956851
2016;12;4;7;79.862119013062213;69.036822056956851
2016;12;4;8;79.862119013062213;69.036822056956851
2016;12;4;9;79.862119013062213;69.036822056956851
2016;12;4;10;79.862119013062213;69.036822056956851
2016;12;4;11;79.862119013062213;69.036822056956851
2016;12;4;12;79.862119013062213;69.036822056956851
2016;12;4;13;79.862119013062213;69.036822056956851
2016;12;4;14;79.862119013062213;69.036822056956851
2016;12;4;15;79.862119013062213;69.036822056956851
2016;12;4;16;79.862119013062213;69.036822056956851
2016;12;4;17;79.862119013062213;69.036822056956851
2016;12;4;18;79.862119013062213;69.036822056956851
2016;12;4;19;79.862119013062213;69.036822056956851
2016;12;4;20;79.862119013062213;69.036822056956851
2016;12;4;21;79.862119013062213;69.036822056956851
2016;12;4;22;79.862119013062213;69.036822056956851
2016;12;4;23;79.862119013062213;69.036822056956851
2016;12;5;0;126.75136116152431;113.98620439281164
2016;12;5;1;126.75136116152431;113.98620439281164
2016;12;5;2;126.75136116152431;113.98620439281164
2016;12;5;3;126.75136116152431;113.98620439281164
2016;12;5;4;126.75136116152431;113.98620439281164
2016;12;5;5;126.75136116152431;113.98620439281164
2016;12;5;6;126.75136116152431;113.98620439281164
2016;12;5;7;126.75136116152431;113.98620439281164
2016;12;5;8;126.75136116152431;113.98620439281164
2016;12;5;9;126.75136116152431;113.98620439281164
2016;12;5;10;126.75136116152431;113.98620439281164
2016;12;5;11;126.75136116152431;113.98620439281164
2016;12;5;12;126.75136116152431;113.98620439281164
2016;12;5;13;126.75136116152431;113.98620439281164
2016;12;5;14;126.75136116152431;113.98620439281164
2016;12;5;15;126.75136116152431;113.98620439281164
2016;12;5;16;126.75136116152431;113.98620439281164
2016;12;5;17;126.75136116152431;113.98620439281164
2016;12;5;18;126.75136116152431;113.98620439281164
2016;12;5;19;126.75136116152431;113.98620439281164
2016;12;5;20;126.75136116152431;113.98620439281164
2016;12;5;21;126.75136116152431;113.98620439281164
2016;12;5;22;126.75136116152431;113.98620439281164
2016;12;5;23;126.75136116152431;113.98620439281164
2016;12;6;0;190.9453819633456;153.20210449927472
2016;12;6;1;190.9453819633456;153.20210449927472
2016;12;6;2;190.9453819633456;153.20210449927472
2016;12;6;3;190.9453819633456;153.20210449927472
2016;12;6;4;190.9453819633456;153.20210449927472
2016;12;6;5;190.9453819633456;153.20210449927472
2016;12;6;6;190.9453819633456;153.20210449927472
2016;12;6;7;190.9453819633456;153.20210449927472
2016;12;6;8;190.9453819633456;153.20210449927472
2016;12;6;9;190.9453819633456;153.20210449927472
2016;12;6;10;190.9453819633456;153.20210449927472
2016;12;6;11;190.9453819633456;153.20210449927472
2016;12;6;12;190.9453819633456;153.20210449927472
2016;12;6;13;190.9453819633456;153.20210449927472
2016;12;6;14;190.9453819633456;153.20210449927472
2016;12;6;15;190.9453819633456;153.20210449927472
2016;12;6;16;190.9453819633456;153.20210449927472
2016;12;6;17;190.9453819633456;153.20210449927472
2016;12;6;18;190.9453819633456;153.20210449927472
2016;12;6;19;190.9453819633456;153.20210449927472
2016;12;6;20;190.9453819633456;153.20210449927472
2016;12;6;21;190.9453819633456;153.20210449927472
2016;12;6;22;190.9453819633456;153.20210449927472
2016;12;6;23;190.9453819633456;153.20210449927472
2016;12;7;0;90.90166908563188;51.242517685470091
2016;12;7;1;90.90166908563188;51.242517685470091
