year;month;day;hour;NO2;PM10;SO2
2016;5;10;6;4.914;10.81;7.813
2016;5;10;7;15.284;12.36;8.289
2016;5;10;8;10.099;14.36;6.891
2016;5;10;9;7.163;14.47;6.254
2016;5;10;10;9.664;24;5.821
2016;5;10;11;6.195;18.17;5.626
2016;5;10;12;4.235;6.301;5.63
2016;5;10;13;5.893;21.47;5.909
2016;5;10;14;5.178;13.36;6.118
2016;5;10;15;2.787;11.93;6.105
2016;5;10;16;2.814;13.52;5.952
2016;5;10;17;3.824;11.04;-999
2016;5;10;18;-999;15.27;5.341
2016;5;10;19;3.815;13.04;5.089
2016;5;10;20;3.114;16.41;5.075
2016;5;10;21;2.223;13.9;4.981
2016;5;10;22;4.44;13.13;5.44
2016;5;10;23;19.013;20.53;7.907
2016;5;11;0;3.652;17.69;8.119
2016;5;11;1;1.331;13.17;6.618
2016;5;11;2;3.015;12.78;6.181
2016;5;11;3;2.802;17.17;5.85
2016;5;11;4;1.318;12.14;5.614
2016;5;11;5;1.925;11.2;5.353
2016;5;11;6;2.424;14.54;5.302
2016;5;11;7;2.968;14.45;5.296
2016;5;11;8;2.606;7.432;5.502
2016;5;11;9;2.359;14.6;5.705
2016;5;11;10;0.636;18.92;5.716
2016;5;11;11;0.901;18.41;8.319
2016;5;11;12;1.016;13.74;8.18
2016;5;11;13;1.381;25.8;7.169
2016;5;11;14;1.634;15.13;7.36
2016;5;11;15;2.429;19.13;7.345
2016;5;11;16;2.972;26.2;9.233
2016;5;11;17;2.909;17.83;10.046
2016;5;11;18;3.29;28.29;-999
2016;5;11;19;-999;15.79;7.54
2016;5;11;20;2.324;20.89;6.753
2016;5;11;21;2.226;24.88;6.263
2016;5;11;22;3.367;24.47;6.076
2016;5;11;23;5.945;27.64;6.066
2016;5;12;0;2.053;17.49;5.807
2016;5;12;1;1.023;21.74;5.637
2016;5;12;2;1.28;21.32;5.469
2016;5;12;3;2.151;20.5;5.418
2016;5;12;4;1.554;20.22;5.389
2016;5;12;5;1.869;22.26;5.294
2016;5;12;6;1.448;20.15;5.114
2016;5;12;7;3.751;31.31;5.14
2016;5;12;8;6.361;24.17;5.451
2016;5;12;9;2.167;25.08;6.064
2016;5;12;10;1.645;17.23;6.54
2016;5;12;11;1.969;30.57;5.93
2016;5;12;12;2.36;26.08;5.606
2016;5;12;13;2.022;30.15;5.598
2016;5;12;14;1.419;25.17;5.715
2016;5;12;15;1.707;35.99;6.493
2016;5;12;16;1.716;35.27;6.746
2016;5;12;17;1.139;19.82;6.453
2016;5;12;18;0.16;10.15;6.055
2016;5;12;19;0.382;3.303;-999
2016;5;12;20;-999;4.754;5.701
2016;5;12;21;1.346;2.427;5.423
2016;5;12;22;1.811;0.949;5.291
2016;5;12;23;1.871;10.1;5.142
2016;5;13;0;0.433;8.914;5.058
2016;5;13;1;1.422;8.41;5.072
2016;5;13;2;2.509;5.253;5.052
2016;5;13;3;2.182;2.37;4.948
2016;5;13;4;0.437;10.39;4.876
2016;5;13;5;-0.021;11.46;4.945
2016;5;13;6;0.064;1.857;4.749
2016;5;13;7;0.979;11.32;4.929
2016;5;13;8;0.186;8.95;4.942
2016;5;13;9;0.065;1.742;4.878
2016;5;13;10;0.023;130.6;4.843
2016;5;13;11;0.478;5.755;4.753
2016;5;13;12;0.04;-2.797;4.681
2016;5;13;13;0.196;19.19;4.674
2016;5;13;14;0.068;38.52;4.657
2016;5;13;15;-0.009;53.21;4.555
2016;5;13;16;0.003;12.07;4.575
2016;5;13;17;0.036;-3.394;4.532
2016;5;13;18;0.123;-12.65;4.581
2016;5;13;19;0.215;1.213;4.533
2016;5;13;20;0.163;2.255;-999
2016;5;13;21;-999;7.948;4.501
2016;5;13;22;0.567;3.267;4.525
2016;5;13;23;0.363;5.256;4.445
2016;5;14;0;0.431;0.567;4.495
2016;5;14;1;0.159;3.163;4.508
2016;5;14;2;0.164;3.473;4.539
2016;5;14;3;0.005;2.527;4.459
2016;5;14;4;1.67;5.234;4.798
2016;5;14;5;0.041;4.458;4.508
2016;5;14;6;0.145;2.479;4.509
2016;5;14;7;-0.16;2.004;4.504
2016;5;14;8;-0.064;5.108;4.472
2016;5;14;9;-0.171;7.834;4.485
2016;5;14;10;-0.033;1.806;4.481
2016;5;14;11;0.046;7.953;4.596
2016;5;14;12;-0.117;2.69;4.525
2016;5;14;13;-0.07;4.962;4.51
2016;5;14;14;0.109;6.696;4.617
2016;5;14;15;0.341;6.124;4.576
2016;5;14;16;0.236;-3.945;4.595
2016;5;14;17;0.218;-1.212;4.628
2016;5;14;18;0.338;4.746;4.598
2016;5;14;19;0.733;-0.967;4.577
2016;5;14;20;1.001;5.164;4.607
2016;5;14;21;0.487;3.852;-999
2016;5;14;22;-999;6.005;4.583
2016;5;14;23;2.05;11.34;4.587
2016;5;15;0;0.509;7.122;4.515
2016;5;15;1;0.919;10.32;4.539
2016;5;15;2;3.02;8.764;4.648
2016;5;15;3;2.566;10.27;4.63
2016;5;15;4;0.674;4.482;4.635
2016;5;15;5;0.413;5.933;4.535
2016;5;15;6;0.894;2.37;4.563
2016;5;15;7;0.848;11.17;4.595
2016;5;15;8;1.219;13.34;4.58
2016;5;15;9;1.331;9.613;4.535
2016;5;15;10;1.236;6.698;4.523
2016;5;15;11;1.081;7.588;4.528
2016;5;15;12;1.056;12.72;4.557
2016;5;15;13;0.817;3.19;4.523
2016;5;15;14;0.917;4.322;4.499
2016;5;15;15;0.708;8.744;4.476
2016;5;15;16;0.437;5.284;4.556
2016;5;15;17;0.466;2.42;4.497
2016;5;15;18;0.405;5.354;4.528
2016;5;15;19;0.325;7.404;4.524
2016;5;15;20;0.402;5.598;4.489
2016;5;15;21;0.491;3.783;4.488
2016;5;15;22;0.345;4.598;-999
2016;5;15;23;-999;8.219;4.525
2016;5;16;0;0.451;6.25;4.488
2016;5;16;1;0.904;3.817;4.516
2016;5;16;2;0.207;4.443;4.523
2016;5;16;3;0.17;5.724;4.467
2016;5;16;4;0.606;4.714;4.482
2016;5;16;5;0.534;7.891;4.48
2016;5;16;6;0.596;8.94;4.459
2016;5;16;7;0.593;11.87;4.533
2016;5;16;8;1.452;7.203;4.667
2016;5;16;9;1.128;11.07;4.567
2016;5;16;10;0.819;10.16;4.509
2016;5;16;11;0.483;1.75;4.545
2016;5;16;12;0.644;-1.205;4.5
2016;5;16;13;0.579;3.714;4.493
2016;5;16;14;0.71;-6.688;4.508
2016;5;16;15;0.628;1.62;4.501
2016;5;16;16;0.449;11.84;4.488
2016;5;16;17;0.711;-6.025;4.518
2016;5;16;18;0.85;0.296;4.462
2016;5;16;19;0.842;3.961;4.481
2016;5;16;20;3.933;7.467;4.987
2016;5;16;21;7.206;1.079;4.742
2016;5;16;22;9.267;2.913;5.407
2016;5;16;23;2.004;3.725;-999
2016;5;17;0;-999;0.527;4.581
2016;5;17;1;1.207;8.624;4.54
2016;5;17;2;3.906;7.018;4.579
2016;5;17;3;5.434;4.64;4.718
2016;5;17;4;10.354;8.248;6.509
2016;5;17;5;3.811;5.263;4.94
2016;5;17;6;0.375;6.488;4.619
2016;5;17;7;1.016;6.042;4.678
2016;5;17;8;2.296;11.4;4.692
2016;5;17;9;2.105;13.2;4.833
2016;5;17;10;1.695;14.01;5.13
2016;5;17;11;1.328;10.4;4.837
2016;5;17;12;1.236;-13.23;4.591
2016;5;17;13;1.227;12.58;4.55
2016;5;17;14;0.909;-4.482;4.547
2016;5;17;15;0.779;-0.017;4.625
2016;5;17;16;0.879;-4.17;4.611
2016;5;17;17;0.961;0.403;4.593
2016;5;17;18;1.095;2.679;4.442
2016;5;17;19;1.69;1.176;4.501
2016;5;17;20;3.55;4.205;4.604
2016;5;17;21;2;5.593;4.564
2016;5;17;22;3.888;5.788;4.969
2016;5;17;23;12.954;5.775;6.007
2016;5;18;0;34.164;13.57;-999
2016;5;18;1;-999;-0.1;6.023
2016;5;18;2;3.453;0.05;5.405
2016;5;18;3;11.907;7.226;6.806
2016;5;18;4;20.364;8.212;11.902
2016;5;18;5;19.385;9.07;15.432
2016;5;18;6;4.492;10.21;6.599
2016;5;18;7;4.015;10.39;5.784
2016;5;18;8;7.895;19.29;5.761
2016;5;18;9;3.929;14.02;4.386
2016;5;18;10;15.024;20.43;10.983
2016;5;18;11;4.37;20.42;9.623
2016;5;18;12;1.573;7.651;9.131
2016;5;18;13;0.336;-7.434;3.261
2016;5;18;14;0.43;3.872;2.623
2016;5;18;15;0.689;-4.213;2.196
2016;5;18;16;2.949;21.93;2.235
2016;5;18;17;1.164;10.35;2.161
2016;5;18;18;2.316;13.53;3.482
2016;5;18;19;2.05;10.87;3.019
2016;5;18;20;3.11;11.37;2.682
2016;5;18;21;7.414;12.42;2.835
2016;5;18;22;17.026;9.394;5.483
2016;5;18;23;31.483;11.7;14.332
2016;5;19;0;17.876;11.06;11.654
2016;5;19;1;3.408;16.39;-999
2016;5;19;2;-999;11.12;4.846
2016;5;19;3;0.924;10.11;10.404
2016;5;19;4;0.862;9.703;6.381
2016;5;19;5;3.873;3.418;4.562
2016;5;19;6;13.156;12.08;7.228
2016;5;19;7;12.027;11.75;4.91
2016;5;19;8;0.739;7.979;1.056
2016;5;19;9;-0.181;1.165;0.587
2016;5;19;10;-0.081;-6.969;0.497
2016;5;19;11;0.146;1.669;0.544
2016;5;19;12;0.195;3.953;0.863
2016;5;19;13;0.178;7.697;0.724
2016;5;19;14;0.529;9.154;0.588
2016;5;19;15;-0.065;-1.158;0.347
2016;5;19;16;0.605;10.36;0.388
2016;5;19;17;0.9;0.934;0.474
2016;5;19;18;2.085;10.67;0.49
2016;5;19;19;1.735;10.05;0.663
2016;5;19;20;4.817;10.41;1.617
2016;5;19;21;3.002;7.289;1.16
2016;5;19;22;2.415;8.883;0.774
2016;5;19;23;2.773;12.63;0.801
2016;5;20;0;2.074;7.067;0.697
2016;5;20;1;0.574;5.907;0.658
2016;5;20;2;0.174;4.38;-999
2016;5;20;3;-999;8.74;0.435
2016;5;20;4;1.12;3.715;0.509
2016;5;20;5;1.217;8.26;0.516
2016;5;20;6;1.119;9.219;0.504
2016;5;20;7;3.319;11.04;0.512
2016;5;20;8;2.169;15.93;0.851
2016;5;20;9;2.18;9.091;0.729
2016;5;20;10;1.931;13.48;1.117
2016;5;20;11;1.166;13.45;1.654
2016;5;20;12;0.736;12.3;2.228
2016;5;20;13;0.772;16.9;1.282
2016;5;20;14;0.688;7.071;1.545
2016;5;20;15;0.758;6.181;1.171
2016;5;20;16;0.911;22.08;1.054
2016;5;20;17;0.816;8.509;0.834
2016;5;20;18;0.99;10.55;0.752
2016;5;20;19;2.581;15.17;0.649
2016;5;20;20;3.448;13.16;0.639
2016;5;20;21;4.178;13.49;0.559
2016;5;20;22;3.077;10.49;0.58
2016;5;20;23;2.895;10.68;0.535
2016;5;21;0;2.435;13.61;0.511
2016;5;21;1;2.606;18.11;0.543
2016;5;21;2;2.377;14;0.501
2016;5;21;3;2.405;13.25;-999
2016;5;21;4;-999;8.165;0.409
2016;5;21;5;2.707;10.73;0.422
2016;5;21;6;2.762;15.38;0.414
2016;5;21;7;2.504;12.36;0.467
2016;5;21;8;2.731;16.1;0.604
2016;5;21;9;2.142;15.74;0.705
2016;5;21;10;1.901;21.86;0.811
2016;5;21;11;1.498;16.92;0.868
2016;5;21;12;1.406;15.92;0.955
2016;5;21;13;0.916;14.01;0.841
2016;5;21;14;0.67;50.33;0.738
2016;5;21;15;0.77;14.03;0.698
2016;5;21;16;1.055;-34.56;0.728
2016;5;21;17;0.938;3.293;0.7
2016;5;21;18;1.061;5.037;0.711
2016;5;21;19;1.468;23.39;0.729
2016;5;21;20;1.338;18.38;0.533
2016;5;21;21;1.117;10.51;0.466
2016;5;21;22;0.953;14.08;0.477
2016;5;21;23;0.826;13.56;0.476
2016;5;22;0;0.822;16.24;0.452
2016;5;22;1;0.674;-3.458;0.41
2016;5;22;2;0.613;24.6;0.432
2016;5;22;3;0.593;12.22;0.377
2016;5;22;4;0.971;12.66;-999
2016;5;22;5;-999;12.4;0.608
2016;5;22;6;42.573;20.38;6.024
2016;5;22;7;37.352;25.82;8.441
2016;5;22;8;9.789;21.8;3.634
2016;5;22;9;0.804;7.323;1.496
2016;5;22;10;0.303;30.95;1.193
2016;5;22;11;4.11;9.333;4.632
2016;5;22;12;0.468;15.65;1.105
2016;5;22;13;0.134;11.78;2.106
2016;5;22;14;0.254;4.319;2.333
2016;5;22;15;0.179;7.571;1.367
2016;5;22;16;0.096;3.572;0.656
2016;5;22;17;0.188;2.824;0.568
2016;5;22;18;0.274;11.91;0.638
2016;5;22;19;0.658;8.441;0.723
2016;5;22;20;13.813;12.12;5.659
2016;5;22;21;18.922;13.27;5.853
2016;5;22;22;12.054;7.415;4.595
2016;5;22;23;8.534;16.02;8.401
2016;5;23;0;13.478;21.13;9.171
2016;5;23;1;80.522;20.95;63.559
2016;5;23;2;78.177;20.36;62.903
2016;5;23;3;20.283;24.3;16.521
2016;5;23;4;84.794;14.63;57.551
2016;5;23;5;6.135;19.46;-999
2016;5;23;6;-999;13.55;15.17
2016;5;23;7;12.465;23.25;10.55
2016;5;23;8;16.073;34.61;15.065
2016;5;23;9;0.523;20.27;11.086
2016;5;23;10;0.151;11.48;5.104
2016;5;23;11;0.753;24.16;6.42
2016;5;23;12;0.442;21.13;5.619
2016;5;23;13;0.926;18.02;5.723
2016;5;23;14;1.443;2.986;4.014
2016;5;23;15;0.264;15.92;2.281
2016;5;23;16;3.21;-2.656;3.644
2016;5;23;17;-0.077;-3.544;1.333
2016;5;23;18;1.783;9.776;1.825
2016;5;23;19;7.642;27.64;3.209
2016;5;23;20;3.571;13.12;3.776
2016;5;23;21;1.277;12.78;1.922
2016;5;23;22;0.923;9.214;1.436
2016;5;23;23;10.614;8.197;2.484
2016;5;24;0;11.749;12.2;5.779
2016;5;24;1;3.448;8.01;2.213
2016;5;24;2;0.795;10.37;1.674
2016;5;24;3;0.172;3.172;1.422
2016;5;24;4;0.127;-1.451;1.173
2016;5;24;5;0.383;5.178;1.012
2016;5;24;6;-0.023;9.701;-999
2016;5;24;7;-999;7.461;0.915
2016;5;24;8;0.563;-1.868;0.909
2016;5;24;9;0.4;8.91;0.854
2016;5;24;10;-0.451;2.692;0.732
2016;5;24;11;-0.393;6.94;0.646
2016;5;24;12;-0.424;21.21;0.547
2016;5;24;13;-0.706;2.135;0.419
2016;5;24;14;-0.782;1.474;0.364
2016;5;24;15;-0.502;5.522;0.425
2016;5;24;16;2.843;2.071;0.614
2016;5;24;17;2.294;5.879;0.738
2016;5;24;18;8.298;2.987;2.423
2016;5;24;19;-0.268;3.928;1.064
2016;5;24;20;-0.16;-0.464;0.863
2016;5;24;21;0.064;6.719;0.725
2016;5;24;22;0.178;5.269;0.762
2016;5;24;23;0.163;2.996;0.617
2016;5;25;0;0.151;5.219;0.577
2016;5;25;1;0.206;5.84;0.572
2016;5;25;2;0.964;4.567;0.632
2016;5;25;3;2.004;0.647;0.694
2016;5;25;4;2.21;1.297;0.607
2016;5;25;5;2.309;3.993;0.58
2016;5;25;6;2.422;8.631;0.53
2016;5;25;7;2.304;3.908;-999
2016;5;25;8;-999;7.683;0.426
2016;5;25;9;1.852;5.634;0.488
2016;5;25;10;1.471;26.36;0.504
2016;5;25;11;1.018;12.4;0.639
2016;5;25;12;1.069;17.36;0.656
2016;5;25;13;0.852;17.13;0.688
2016;5;25;14;0.444;15.03;0.688
2016;5;25;15;0.257;10.78;0.691
2016;5;25;16;0.317;7.85;0.615
2016;5;25;17;0.075;0.089;0.639
2016;5;25;18;0.39;8.581;0.796
2016;5;25;19;1.608;8.337;0.766
2016;5;25;20;0.775;13.35;0.659
2016;5;25;21;0.491;11.41;0.63
2016;5;25;22;0.33;10.73;0.634
2016;5;25;23;0.493;11.67;0.658
2016;5;26;0;0.399;16.27;0.593
2016;5;26;1;0.689;9.75;0.534
2016;5;26;2;1.041;13.47;0.612
2016;5;26;3;1.646;13.43;0.543
2016;5;26;4;1.236;12.11;0.591
2016;5;26;5;1.327;18.68;0.627
2016;5;26;6;1.109;13.51;0.642
2016;5;26;7;1.036;15.15;0.572
2016;5;26;8;0.819;15.05;-999
2016;5;26;9;-999;21.25;0.834
2016;5;26;10;0.843;24.98;0.913
2016;5;26;11;0.893;24.44;0.837
2016;5;26;12;0.498;11.2;0.834
2016;5;26;13;0.266;17.33;0.8
2016;5;26;14;0.099;14.34;0.782
2016;5;26;15;-0.025;8.153;0.781
2016;5;26;16;-0.028;5.66;0.736
2016;5;26;17;0.01;4.999;0.735
2016;5;26;18;0.082;13.72;0.658
2016;5;26;19;0.662;12.23;0.589
2016;5;26;20;0.768;16.14;0.55
2016;5;26;21;0.914;10.78;0.512
2016;5;26;22;0.72;15.88;0.571
2016;5;26;23;0.496;9.858;0.54
2016;5;27;0;0.298;11.92;0.494
2016;5;27;1;0.154;11.1;0.447
2016;5;27;2;0.031;14.65;0.486
2016;5;27;3;0.444;14.87;0.433
2016;5;27;4;0.202;9.768;0.391
2016;5;27;5;0.236;12.23;0.462
2016;5;27;6;0.258;12.98;0.419
2016;5;27;7;14.996;22.23;2.083
2016;5;27;8;5.775;20.21;1.635
2016;5;27;9;6.753;24.15;-999
2016;5;27;10;-999;22.68;4.093
2016;5;27;11;2.583;21.91;3.933
2016;5;27;12;1.726;21.25;2.859
2016;5;27;13;0.257;15.27;2.132
2016;5;27;14;1.039;10.53;2.72
2016;5;27;15;-0.031;3.502;1.844
2016;5;27;16;0.574;3.615;1.24
2016;5;27;17;0.651;7.833;1.117
2016;5;27;18;3.921;53.66;1.03
2016;5;27;19;3.002;34.7;1.007
2016;5;27;20;3.672;19.4;1.042
2016;5;27;21;15.948;16.78;3.597
2016;5;27;22;10.742;18.72;3.296
2016;5;27;23;21.693;17.27;8.682
2016;5;28;0;16.276;14.8;9.444
2016;5;28;1;4.076;18.71;6.15
2016;5;28;2;5.219;12.45;4.415
2016;5;28;3;25.339;14.91;10.072
2016;5;28;4;34.619;15.53;24.82
2016;5;28;5;16.959;16.59;33.759
2016;5;28;6;10.074;13.38;26.235
2016;5;28;7;8.289;29.81;25.801
2016;5;28;8;3.745;26.78;32.494
2016;5;28;9;3.14;32.17;37.159
2016;5;28;10;4.459;52.83;-999
2016;5;28;11;-999;15.79;16.688
2016;5;28;12;0.07;21.23;16.133
2016;5;28;13;-0.02;5.58;11.447
2016;5;28;14;0.04;11.39;14.314
2016;5;28;15;-0.062;23.3;14.727
2016;5;28;16;-0.089;9.593;12.857
2016;5;28;17;0.276;14.43;11.74
2016;5;28;18;0.784;25.23;10.792
2016;5;28;19;1.381;27.55;8.649
2016;5;28;20;4.299;33.05;7.809
2016;5;28;21;16.592;32;11.242
2016;5;28;22;28.528;28.66;33.041
2016;5;28;23;15.024;30.01;34.619
2016;5;29;0;8.394;31.95;26.689
2016;5;29;1;5.322;29.09;26.959
2016;5;29;2;36.081;32.03;40.936
2016;5;29;3;9.422;26.39;25.02
2016;5;29;4;46.996;19.69;38.018
2016;5;29;5;1.754;22.37;17.504
2016;5;29;6;0.648;28.5;14.518
2016;5;29;7;0.248;27.91;14.236
2016;5;29;8;2.191;27.54;9.703
2016;5;29;9;0.224;30.52;8.123
2016;5;29;10;0.262;31.57;7.623
2016;5;29;11;-0.034;18.58;-999
2016;5;29;12;-999;25.5;6.624
2016;5;29;13;2.827;15.29;7.367
2016;5;29;14;0.179;23.03;5.969
2016;5;29;15;0.064;23.28;4.757
2016;5;29;16;-0.385;12.32;5.304
2016;5;29;17;-0.429;15.55;5.759
2016;5;29;18;-0.347;24.93;4.089
2016;5;29;19;-0.355;23.39;3.547
2016;5;29;20;10.479;22.09;2.929
2016;5;29;21;6.964;3.043;4.164
2016;5;29;22;0.223;15.11;4.349
2016;5;29;23;0.941;20.56;2.753
2016;5;30;0;0.502;14.21;1.963
2016;5;30;1;0.273;15.39;1.664
2016;5;30;2;0.069;17.76;1.479
2016;5;30;3;-0.091;8.285;1.356
2016;5;30;4;-0.022;15.27;1.273
2016;5;30;5;11.946;15.31;1.459
2016;5;30;6;27.687;22.03;3.394
2016;5;30;7;18.098;27.08;5.389
2016;5;30;8;9.78;20.67;6.607
2016;5;30;9;9.113;21.94;8.332
2016;5;30;10;0.35;29.13;5.388
2016;5;30;11;-0.193;25.38;3.74
2016;5;30;12;-0.552;22.18;-999
2016;5;30;13;-999;20.77;2.053
2016;5;30;14;-0.37;16.18;1.652
2016;5;30;15;-0.689;-2.563;1.421
2016;5;30;16;-0.72;6.704;1.149
2016;5;30;17;-0.863;-2.11;0.932
2016;5;30;18;-0.944;6.442;0.92
2016;5;30;19;-0.627;1.846;1.015
2016;5;30;20;-0.258;4.84;1.15
2016;5;30;21;-0.691;1.351;1.083
2016;5;30;22;-0.73;2.146;0.924
2016;5;30;23;0.396;5.793;1.047
2016;5;31;0;0.542;7.237;1.01
2016;5;31;1;0.396;4.234;1.006
2016;5;31;2;-0.577;2.811;0.898
2016;5;31;3;-0.252;7.328;0.847
2016;5;31;4;-0.186;6.396;0.808
2016;5;31;5;-0.023;3.389;0.867
2016;5;31;6;-0.485;7.119;0.798
2016;5;31;7;3.63;9.029;1.663
2016;5;31;8;0.889;15.35;1.452
2016;5;31;9;-0.486;14.86;1.106
2016;5;31;10;-0.303;16.61;1.016
2016;5;31;11;-0.684;13.32;0.858
2016;5;31;12;-0.849;14.71;0.949
2016;5;31;13;-0.957;15.26;-999
2016;5;31;14;-999;8.192;0.811
2016;5;31;15;-1.005;5.541;0.753
2016;5;31;16;-0.76;-3.923;0.742
2016;5;31;17;-0.752;-2.93;0.621
2016;5;31;18;-0.913;2.425;0.668
2016;5;31;19;-0.864;3.43;0.617
2016;5;31;20;-0.785;6.085;0.658
2016;5;31;21;-0.663;3.061;0.567
2016;5;31;22;-0.283;3.535;0.703
2016;5;31;23;-0.504;7.675;0.671
2016;6;1;0;-0.436;4.903;0.691
2016;6;1;1;-0.241;11.66;0.797
2016;6;1;2;-0.206;2.689;0.713
2016;6;1;3;31.043;8.631;20.319
2016;6;1;4;38.253;11.38;20.183
2016;6;1;5;18.413;10.08;9.542
2016;6;1;6;2.415;4.898;4.283
2016;6;1;7;10.166;9.797;3.612
2016;6;1;8;5.887;17.5;11.977
2016;6;1;9;11.549;19.03;17.754
2016;6;1;10;0.704;12.93;7.333
2016;6;1;11;-0.776;11.84;3.249
2016;6;1;12;-0.615;2.599;1.889
2016;6;1;13;0.687;10.41;2.346
2016;6;1;14;0.96;-10.98;-999
2016;6;1;15;-999;3.082;2.167
2016;6;1;16;0.296;46.32;2.621
2016;6;1;17;1.091;6.569;2.197
2016;6;1;18;10.24;10.74;4.667
2016;6;1;19;4.755;19.78;3.163
2016;6;1;20;0.336;-1.381;2.444
2016;6;1;21;0.056;2.29;1.582
2016;6;1;22;1.207;-0.962;1.486
2016;6;1;23;0.77;4.708;1.47
2016;6;2;0;5.852;4.429;1.729
2016;6;2;1;7.314;5.701;2.176
2016;6;2;2;10.124;5.333;2.757
2016;6;2;3;2.879;2.568;2.415
2016;6;2;4;0.758;7.816;1.906
2016;6;2;5;11.482;3.871;3.064
2016;6;2;6;4.48;11.71;2.283
2016;6;2;7;4.25;12.08;2.213
2016;6;2;8;0.49;6.865;2.089
2016;6;2;9;-0.509;18.23;1.702
2016;6;2;10;-0.288;17.72;1.438
2016;6;2;11;-0.795;-2.931;1.197
2016;6;2;12;-0.798;7.504;1.12
2016;6;2;13;0;16.52;1.019
2016;6;2;14;-0.532;3.574;1.142
2016;6;2;15;-0.499;2.589;-999
2016;6;2;16;-999;6.25;0.837
2016;6;2;17;0.875;9.758;0.908
2016;6;2;18;1.781;4.507;0.82
2016;6;2;19;4.837;-0.186;0.896
2016;6;2;20;0.825;2.86;0.773
2016;6;2;21;0.748;5.927;0.792
2016;6;2;22;-0.28;1.93;0.803
2016;6;2;23;1.995;0.649;0.807
2016;6;3;0;2.127;5.662;0.81
2016;6;3;1;5.886;-1.487;0.786
2016;6;3;2;16.47;7.676;0.849
2016;6;3;3;2.443;7.189;0.818
2016;6;3;4;-0.277;6.105;0.772
2016;6;3;5;-0.365;4.219;0.784
2016;6;3;6;-0.578;13.78;0.754
2016;6;3;7;2.025;10.82;0.781
2016;6;3;8;1.011;9.27;0.98
2016;6;3;9;-0.517;3.119;1.036
2016;6;3;10;0.941;15.81;1.247
2016;6;3;11;-0.294;12;1.131
2016;6;3;12;-0.309;0.196;1.064
2016;6;3;13;-0.554;-8.699;0.915
2016;6;3;14;-0.578;9.217;1.083
2016;6;3;15;-0.97;6.539;0.964
2016;6;3;16;-0.969;-4.107;-999
2016;6;3;17;-999;-3.683;0.89
2016;6;3;18;-0.924;5.86;0.832
2016;6;3;19;-0.795;-1.606;0.8
2016;6;3;20;-0.19;12.67;0.71
2016;6;3;21;3.126;-0.708;0.868
2016;6;3;22;3.505;9.92;1.006
2016;6;3;23;3.402;14.14;0.893
2016;6;4;0;0.12;6.506;0.759
2016;6;4;1;-0.287;10.07;0.747
2016;6;4;2;-0.142;6.015;0.681
2016;6;4;3;-0.351;12.85;0.698
2016;6;4;4;1.317;7.105;0.693
2016;6;4;5;1.261;11.81;0.755
2016;6;4;6;4.931;8.581;0.954
2016;6;4;7;4.313;15.34;2.1
2016;6;4;8;1.812;12.18;1.523
2016;6;4;9;0.627;16.77;1.354
2016;6;4;10;0.889;18.55;1.154
2016;6;4;11;0.717;-2.722;1.073
2016;6;4;12;0.031;23.02;1.001
2016;6;4;13;-0.303;-16.43;0.893
2016;6;4;14;0.16;5.362;0.793
2016;6;4;15;0.204;4.235;0.819
2016;6;4;16;0.034;11.47;0.823
2016;6;4;17;0.644;-4.011;-999
2016;6;4;18;-999;7.881;0.86
2016;6;4;19;1.669;3.219;0.762
2016;6;4;20;1.356;3.386;0.783
2016;6;4;21;1.444;10.49;0.737
2016;6;4;22;1.097;10.46;0.72
2016;6;4;23;6.275;9.252;0.788
2016;6;5;0;2.263;11.94;0.734
2016;6;5;1;1.402;18.94;0.847
2016;6;5;2;-0.065;11.95;0.853
2016;6;5;3;0.11;5.625;0.782
2016;6;5;4;-0.311;4.713;0.878
2016;6;5;5;-0.248;6.923;0.864
2016;6;5;6;-0.17;9.938;0.799
2016;6;5;7;-0.165;5.632;0.858
2016;6;5;8;-0.419;13.07;0.887
2016;6;5;9;-0.598;-0.721;0.857
2016;6;5;10;0.888;9.196;0.728
2016;6;5;11;-0.839;10.12;0.697
2016;6;5;12;-0.819;11.07;0.785
2016;6;5;13;-0.922;11.55;0.821
2016;6;5;14;-0.779;4.707;0.841
2016;6;5;15;-0.689;7.582;0.816
2016;6;5;16;-0.65;-8.826;0.787
2016;6;5;17;-0.36;4.527;0.754
2016;6;5;18;-0.105;2.122;-999
2016;6;5;19;-999;3.656;0.618
2016;6;5;20;0.306;8.776;0.629
2016;6;5;21;0.067;1.096;0.66
2016;6;5;22;1.064;4.191;0.63
2016;6;5;23;0.746;4.45;0.615
2016;6;6;0;-0.509;6.92;0.65
2016;6;6;1;-0.381;8.445;0.659
2016;6;6;2;-0.402;6.604;0.637
2016;6;6;3;-0.086;12.32;0.663
2016;6;6;4;0.151;8.081;0.678
2016;6;6;5;0.019;10.55;0.705
2016;6;6;6;0.563;12.99;0.663
2016;6;6;7;0.283;4.855;0.708
2016;6;6;8;0.098;15.23;0.732
2016;6;6;9;-0.342;6.458;0.728
2016;6;6;10;-0.124;12.8;0.8
2016;6;6;11;-0.27;11.97;0.843
2016;6;6;12;-0.215;6.855;0.78
2016;6;6;13;-0.289;8.156;0.74
2016;6;6;14;0.407;11.15;0.79
2016;6;6;15;0.751;2.103;0.762
2016;6;6;16;0.231;9.2;0.649
2016;6;6;17;-0.179;12.9;0.584
